cpmPriceInEuro;semanticSegmentProviderId;semanticSegmentTypeId;semanticSegmentName;description;parentId;parentIds;isRoot;hasChildren;semanticSegmentId;semanticSegmentProviderName;semanticSegmentTypeName;semanticSegmentNameClean;levels
0.05;18;5;neg guerre;;;;True;False;30324;grapeshotv2;brandsafety;neg guerre;['neg guerre']
0.05;18;5;neg sportradar nike;;;;True;False;30191;grapeshotv2;brandsafety;neg sportradar nike;['neg sportradar nike']
0.05;18;5;Obscenity;;;;True;False;21048;grapeshotv2;brandsafety;obscenity;['obscenity']
0.05;18;5;Obscenity - High;Block excessive use of profane language or gestures and other repulsive actions that shock, offend, or insult. Glamorization /Gratuitous depiction of profanity and obscenity.;30983.0;[30983];False;False;18991;grapeshotv2;brandsafety;obscenity - high;['obscenity', 'high']
0.05;18;5;Obscenity - High Medium;Block dramatic depiction of profanity and obscenities presented in the context of entertainment by genre. News or Op-ed coverage of profanity and obscenities Genre based use of profanity, gestures, and other actions that may be strong, but might be expect;30983.0;[30983];False;False;18992;grapeshotv2;brandsafety;obscenity - high medium;['obscenity', 'high medium']
0.05;18;5;Obscenity - High Medium Low;Block educational, informative, scientific treatment of obscenity or profanity, as well as high and medium risk obscenity and profanity content.;30983.0;[30983];False;False;18995;grapeshotv2;brandsafety;obscenity - high medium low;['obscenity', 'high medium low']
0.05;18;5;Piracy - High;Block pirating, copyright infringement, and counterfeiting. Promotion, advocacy, or insensitive and irresponsible treatment of pirating, copyright infringement, and counterfeiting.;30983.0;[30983];False;False;18996;grapeshotv2;brandsafety;piracy - high;['piracy', 'high']
0.05;18;5;Piracy - High Medium;Block dramatic depiction of pirating, copyright infringement, and counterfeiting presented in the context of entertainment. News or op-ed coverage of pirating, copyright infringement, and counterfeiting, as well as high risk online piracy content.;30983.0;[30983];False;False;18998;grapeshotv2;brandsafety;piracy - high medium;['piracy', 'high medium']
0.05;18;5;Piracy - High Medium Low;Block educational, informative, scientific treatment of pirating, copyright infringement, and counterfeiting, as well as high and medium risk online piracy content.;30983.0;[30983];False;False;19001;grapeshotv2;brandsafety;piracy - high medium low;['piracy', 'high medium low']
0.03;7;5;Plane Crash;;;;True;False;12507;sirdata;brandsafety;plane crash;['plane crash']
0.05;18;5;POS brand_safety 888 sports;;;;True;False;21088;grapeshotv2;brandsafety;pos brand_safety 888 sports;['pos brand', 'safety 888 sports']
0.05;18;5;POS sportradar brandsafety;;;;True;False;21089;grapeshotv2;brandsafety;pos sportradar;['pos sportradar']
0.05;18;5;Potentially False Information;Potentially False Information;;;True;False;21049;grapeshotv2;brandsafety;potentially false information;['potentially false information']
0.03;7;5;Public Health Risks and Disasters;All kind of public health risks and/or disasters related content such as water contamination, air pollution, ground contamination, pandemic situation etc;;;True;False;12530;sirdata;brandsafety;public health risks and disasters;['public health risks and disasters']
0.05;20;23;Safe For Everyone over 12;;24876.0;[24876];False;False;31963;peer39;brand suitability;safe for everyone over 12;['safe for everyone over 12']
0.05;20;23;Safe From;;;;True;True;24876;peer39;brand suitability;safe from;['safe from']
0.05;20;23;Safe from Accidents;;24876.0;[24876];False;False;21442;peer39;brand suitability;safe from accidents;['safe from accidents']
0.1;4;5;Safe from Adult;;13218.0;[13218];False;False;8260;qwarry;brandsafety;safe from adult;['safe from adult']
0.05;20;23;Safe from Adult & Explicit Sexual Content;;24876.0;[24876];False;False;21443;peer39;brand suitability;safe from adult & explicit sexual content;['safe from adult', 'explicit sexual content']
0.05;20;23;Safe from Alcohol;;24876.0;[24876];False;False;21444;peer39;brand suitability;safe from alcohol;['safe from alcohol']
0.05;20;23;Safe from all Negative Content;;24876.0;[24876];False;False;31964;peer39;brand suitability;safe from all negative content;['safe from all negative content']
0.05;20;23;Safe from Arms & Ammunition;;24876.0;[24876];False;False;21445;peer39;brand suitability;safe from arms & ammunition;['safe from arms', 'ammunition']
0.05;20;23;Safe from Controversial Subjects;;24876.0;[24876];False;False;21446;peer39;brand suitability;safe from controversial subjects;['safe from controversial subjects']
0.05;20;23;Safe from Coronavirus;;24876.0;[24876];False;False;21447;peer39;brand suitability;safe from coronavirus;['safe from coronavirus']
0.05;20;23;Safe from Crime & Harmful acts;;24876.0;[24876];False;False;21448;peer39;brand suitability;safe from crime & harmful acts;['safe from crime', 'harmful acts']
0.05;20;23;Safe from Death;;24876.0;[24876];False;False;21449;peer39;brand suitability;safe from death;['safe from death']
0.05;20;23;Safe from Death, Injury or Military Conflict;;24876.0;[24876];False;False;21450;peer39;brand suitability;safe from death, injury or military conflict;['safe from death, injury or military conflict']
0.05;20;23;Safe from Debated Sensitive Social Issues;;24876.0;[24876];False;False;21451;peer39;brand suitability;safe from debated sensitive social issues;['safe from debated sensitive social issues']
0.05;20;23;Safe from Disasters;;24876.0;[24876];False;False;21452;peer39;brand suitability;safe from disasters;['safe from disasters']
0.05;20;23;Safe from Drugs;;24876.0;[24876];False;False;21453;peer39;brand suitability;safe from drugs;['safe from drugs']
0.05;20;23;Safe from Gambling;;24876.0;[24876];False;False;21454;peer39;brand suitability;safe from gambling;['safe from gambling']
0.05;20;23;Safe from Hate speech;;24876.0;[24876];False;False;21455;peer39;brand suitability;safe from hate speech;['safe from hate speech']
0.05;20;23;Safe from Illegal Drugs/Tobacco/e-cigarettes/Vaping/Alcohol;;24876.0;[24876];False;False;21456;peer39;brand suitability;safe from illegal drugs/tobacco/e-cigarettes/vaping/alcohol;['safe from illegal drugs/tobacco/e-cigarettes/vaping/alcohol']
0.05;20;23;Safe from Negative Airline Content;;24876.0;[24876];False;False;21457;peer39;brand suitability;safe from negative airline content;['safe from negative airline content']
0.05;20;23;Safe from Negative Auto Industry Content;;24876.0;[24876];False;False;21458;peer39;brand suitability;safe from negative auto industry content;['safe from negative auto industry content']
0.05;20;23;Safe from Negative Clothing Industry Content;;24876.0;[24876];False;False;21459;peer39;brand suitability;safe from negative clothing industry content;['safe from negative clothing industry content']
0.05;20;23;Safe from Negative Coronavirus content;;24876.0;[24876];False;False;21460;peer39;brand suitability;safe from negative coronavirus content;['safe from negative coronavirus content']
0.05;20;23;Safe from Negative Finance Industry;;24876.0;[24876];False;False;21461;peer39;brand suitability;safe from negative finance industry;['safe from negative finance industry']
0.05;20;23;Safe from Negative News;;24876.0;[24876];False;False;21462;peer39;brand suitability;safe from negative news;['safe from negative news']
0.05;20;23;Safe from Negative Oil Industry Content;;24876.0;[24876];False;False;21463;peer39;brand suitability;safe from negative oil industry content;['safe from negative oil industry content']
0.05;20;23;Safe from Negative Pharmaceutical Industry Content;;24876.0;[24876];False;False;21464;peer39;brand suitability;safe from negative pharmaceutical industry content;['safe from negative pharmaceutical industry content']
0.05;20;23;Safe from Negative Travel Industry Content;;24876.0;[24876];False;False;21465;peer39;brand suitability;safe from negative travel industry content;['safe from negative travel industry content']
0.05;20;23;Safe from Obscenity and Profanity;;24876.0;[24876];False;False;21466;peer39;brand suitability;safe from obscenity and profanity;['safe from obscenity and profanity']
0.05;20;23;Safe from Online piracy;;24876.0;[24876];False;False;21467;peer39;brand suitability;safe from online piracy;['safe from online piracy']
0.05;20;23;Safe from Spam & Harmful Content;;24876.0;[24876];False;False;21468;peer39;brand suitability;safe from spam & harmful content;['safe from spam', 'harmful content']
0.05;20;23;Safe from Terrorism;;24876.0;[24876];False;False;21469;peer39;brand suitability;safe from terrorism;['safe from terrorism']
0.05;20;23;Safe from Tobacco;;24876.0;[24876];False;False;21470;peer39;brand suitability;safe from tobacco;['safe from tobacco']
0.2;20;22;Arts and Entertainment;;;;True;True;21097;peer39;contextual;arts and entertainment;['arts and entertainment']
0.2;20;22;Arts and Entertainment : Awards Shows;;21097.0;[21097];False;False;21098;peer39;contextual;arts and entertainment : awards shows;['arts and entertainment', 'awards shows']
0.2;20;22;Arts and Entertainment : Books and Literature;;21097.0;[21097];False;False;21099;peer39;contextual;arts and entertainment : books and literature;['arts and entertainment', 'books and literature']
0.2;20;22;Arts and Entertainment : Celebrities;;21097.0;[21097];False;True;21100;peer39;contextual;arts and entertainment : celebrities;['arts and entertainment', 'celebrities']
0.2;20;22;Arts and Entertainment : Celebrities : Royal Baby;;21100.0;[21100, 21097];False;False;21101;peer39;contextual;arts and entertainment : celebrities : royal baby;['arts and entertainment', 'celebrities', 'royal baby']
0.2;20;22;Arts and Entertainment : Comics and Animation;;21097.0;[21097];False;False;21102;peer39;contextual;arts and entertainment : comics and animation;['arts and entertainment', 'comics and animation']
0.2;20;22;Arts and Entertainment : DiningOut;;21097.0;[21097];False;False;21103;peer39;contextual;arts and entertainment : diningout;['arts and entertainment', 'diningout']
0.2;20;22;Arts and Entertainment : Gossip;;21097.0;[21097];False;False;24875;peer39;contextual;arts and entertainment : gossip;['arts and entertainment', 'gossip']
0.2;20;22;Arts and Entertainment : Movies and Videos;;21097.0;[21097];False;False;21104;peer39;contextual;arts and entertainment : movies and videos;['arts and entertainment', 'movies and videos']
0.2;20;22;Arts and Entertainment : Music;;21097.0;[21097];False;False;21105;peer39;contextual;arts and entertainment : music;['arts and entertainment', 'music']
0.2;20;22;Arts and Entertainment : Online Graphics & Themes;;21097.0;[21097];False;False;21106;peer39;contextual;arts and entertainment : online graphics & themes;['arts and entertainment', 'online graphics & themes']
0.2;20;22;Arts and Entertainment : Satirical News;;21097.0;[21097];False;False;21107;peer39;contextual;arts and entertainment : satirical news;['arts and entertainment', 'satirical news']
0.2;20;22;Arts and Entertainment : Television;;21097.0;[21097];False;False;21108;peer39;contextual;arts and entertainment : television;['arts and entertainment', 'television']
0.2;20;22;Arts and Entertainment : VisualArts;;21097.0;[21097];False;False;21109;peer39;contextual;arts and entertainment : visualarts;['arts and entertainment', 'visualarts']
0.2;20;22;Automotive;;;;True;True;21110;peer39;contextual;automotive;['automotive']
0.2;20;22;Automotive : Buying and Selling;;21110.0;[21110];False;False;21111;peer39;contextual;automotive : buying and selling;['automotive', 'buying and selling']
0.2;20;22;Automotive : Insurance;;21110.0;[21110];False;False;21112;peer39;contextual;automotive : insurance;['automotive', 'insurance']
0.2;20;22;Automotive : Maintenance;;21110.0;[21110];False;False;21113;peer39;contextual;automotive : maintenance;['automotive', 'maintenance']
0.2;20;22;Automotive : Manufacturers;;21110.0;[21110];False;True;21114;peer39;contextual;automotive : manufacturers;['automotive', 'manufacturers']
0.2;20;22;Automotive : Manufacturers : Acura;;21114.0;[21114, 21110];False;False;21115;peer39;contextual;automotive : manufacturers : acura;['automotive', 'manufacturers', 'acura']
0.2;20;22;Automotive : Manufacturers : Audi;;21114.0;[21114, 21110];False;False;21116;peer39;contextual;automotive : manufacturers : audi;['automotive', 'manufacturers', 'audi']
0.2;20;22;Automotive : Manufacturers : BMW;;21114.0;[21114, 21110];False;False;21117;peer39;contextual;automotive : manufacturers : bmw;['automotive', 'manufacturers', 'bmw']
0.2;20;22;Automotive : Manufacturers : Buick;;21114.0;[21114, 21110];False;False;21118;peer39;contextual;automotive : manufacturers : buick;['automotive', 'manufacturers', 'buick']
0.2;20;22;Automotive : Manufacturers : Cadillac;;21114.0;[21114, 21110];False;False;21119;peer39;contextual;automotive : manufacturers : cadillac;['automotive', 'manufacturers', 'cadillac']
0.2;20;22;Automotive : Manufacturers : Chrysler;;21114.0;[21114, 21110];False;False;21120;peer39;contextual;automotive : manufacturers : chrysler;['automotive', 'manufacturers', 'chrysler']
0.2;20;22;Automotive : Manufacturers : Dodge;;21114.0;[21114, 21110];False;False;21121;peer39;contextual;automotive : manufacturers : dodge;['automotive', 'manufacturers', 'dodge']
0.2;20;22;Automotive : Manufacturers : Ford;;21114.0;[21114, 21110];False;False;21122;peer39;contextual;automotive : manufacturers : ford;['automotive', 'manufacturers', 'ford']
0.2;20;22;Automotive : Manufacturers : GMC;;21114.0;[21114, 21110];False;False;21123;peer39;contextual;automotive : manufacturers : gmc;['automotive', 'manufacturers', 'gmc']
0.25;20;56;Burbio : School districts where school starts in 15-21 days;;;;True;False;23883;peer39;burbio;school districts where school starts in 15-21 days;['school districts where school starts in 15', '21 days']
0.25;20;56;Burbio : School districts where school starts in 1-7 days;;;;True;False;23881;peer39;burbio;school districts where school starts in 1-7 days;['school districts where school starts in 1', '7 days']
